age,country,event_count,friend_count,gender,id,image,playcount,playlists,recent_artist1,recent_artist2,recent_artist3,recent_artist4,recent_artist5,recent_date1,recent_date2,recent_date3,recent_date4,recent_date5,recent_track1,recent_track2,recent_track3,recent_track4,recent_track5,registered,subscriber,tag1,tag2,tag3,tag4,tag5,top_artist1,top_artist2,top_artist3,top_artist4,top_artist5,top_count1,top_count2,top_count3,top_count4,top_count5
None,None,0,0,None,5574648,False,373,0,Jack Johnson,Jack Johnson,Jack Johnson,Jack Johnson,Jack Johnson,1172763996,1172763767,1172763486,1172763296,1172763095,Inaudible Melodies,Fortunate Fool,Flake,F-Stop Blues,Drink The Water,1170415341,0,indie,acoustic,singer-songwriter,rock,Soundtrack,Kaiser Chiefs,Jack Johnson,James Morrison,My Chemical Romance,Beyonc? Knowles Sharon Leal & Anika Noni Rose,42,17,14,13,12
None,None,0,1,None,4004102,False,7116,1,Eminem,Eminem,Eminem,Eminem,Rilo Kiley,1172764450,1172764211,1172763918,1172763689,1172723425,Bad Influence,Dont Approach Me F. Xzibit,Cleanin' Out My Closet,Brain Damage,Capturing Moods,1150386169,0,punk,singer-songwriter,new wave,rock,indie,Alkaline Trio,Jason Mraz,Oingo Boingo,Panic! At the Disco,Death Cab for Cutie,2459,397,310,303,279
None,None,0,0,None,25164773,False,77,1,Polly Scattergood,Goldfrapp,La Roux,Robyn,Marina & the Diamonds,1274739651,1274739435,1274739037,1274738868,1274738589,Other Too Endless,I Wanna Life,Quicksand,Be Mine!,Mowgli's Road,1261640713,0,pop,female vocalists,indie,indie,electropop,Lady Gaga,Marina & the Diamonds,Yeah Yeah Yeahs,Tegan and Sara,La Roux,11,9,7,5,5
None,None,0,0,None,5670364,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1171466024,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25753530,False,105,0,Wiley,Azura,Styles & Breeze,Ultrabeat,Ravers Unite,1289604790,1289604386,1289604233,1289604126,1289587317,Wearing My Rolex,Ouverture : Amerrissage,You're Shining (Radio Edit),Elysium (I Go Crazy),Hardcore Vibes (Radio Edit),1262980873,0,happy hardcore,dance,Grime,dancehall,happy hardcore,Styles & Breeze,Ultrabeat,Tinie Tempah,Sean Paul,Hixxy,5,4,4,3,3
None,None,0,0,None,27160837,False,205,0,Collective Soul,Madonna,Shawn Mullins,Alice in Chains,Counting Crows,1272676677,1272676332,1272676023,1272675744,1272674954,The World I Know,Take a Bow,Lullaby,Sludge Factory,A Long December,1266544794,0,Soundtrack,video game music,video game music,classic rock,Soundtrack,Nick Glennie-Smith,????,Noriko Matsueda & Takahito Eguchi,The Doors,Basil Poledouris,8,7,6,5,5
None,None,0,0,None,19949450,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1247329172,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22.0,PH,0,0,f,4590473,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1157193707,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,15889780,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1234385492,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20264157,False,1,0,The Band,None,None,None,None,1248565969,None,None,None,None,I Shall Be Released,None,None,None,None,1248565901,0,classic rock,None,None,None,None,The Band,None,None,None,None,1,None,None,None,None
None,None,0,0,None,6267844,False,23,1,Glenn Underground,dj jazzu,Anna Raye,Big Boss Man,Kerri Chandler,1272990979,1262380896,1262380647,1261856089,1261855940,G&S Motion,Jazz House OldMix,Will You Love My Child,Fall in Fall Out,Coro (The Colonial Mentality),1177501229,0,deep house,soul,electronic,House,acid jazz,Lisa Shaw,Sade,Wagon Christ,Sterling Void,Incognito,6,2,1,1,1
None,None,0,7,None,12585716,True,62093,0,Explosions in the Sky,LCD Soundsystem,Daft Punk,Is Tropical,Calvin Harris,1381713212,1381712826,1381712669,1381712505,1381712271,Memorial,Someone Great,End of Line,Land Of The Nod,I Need Your Love,1222176904,0,rock,indie,indie,electronic,indie,Coldplay,The National,Phoenix,LCD Soundsystem,Andrew Bird,1187,1106,857,785,769
None,None,0,0,,4977604,False,595,0,Beck,Bloc Party,The Smashing Pumpkins,Tenacious D,Tool,1169319568,1169319266,1169319029,1169318744,1169318496,End Of The Day,The Marshalls Are Dead,Raindrops + Sunshowers,Tribute,Flood,1162760294,0,rock,alternative rock,alternative rock,rock,rock,Red Hot Chili Peppers,Muse,Placebo,3 Doors Down,Rage Against the Machine,21,20,19,18,18
None,None,0,0,None,27717658,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1268020297,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,7423371,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1187469884,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8540611,False,74,1,Patrick Swayze,INXS,Harvey Danger,Gwen Stefani,Gwen Stefani,1252982800,1237577221,1237576483,1237576301,1237576099,She's Like the Wind (Remastered 2003),Never Tear Us Apart,Flagpole Sitta,Cool,Hollaback Girl,1196652422,0,latin,punk,hard rock,pop,country,Gloria Estefan,Enrage,Godsmack,Gwen Stefani,Gretchen Wilson,5,5,4,4,4
None,None,0,0,,4762452,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1159536178,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14348671,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1229605257,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18429752,False,1378,1,La Excepci?n,Flowklorikos,RapsusKlei & Hazhe,RapsusKlei & Hazhe,Little Pepe,1241634653,1241634375,1241634054,1241633780,1241633531,Chungo Petaca,Pista Audio 02,El incomprendido,Rekiem,Conocen Este Flow (con Pinnacl,1241599738,0,punk,acoustic,punk,ska,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8206737,False,3,0,The Beatles,Haddaway,Everything But the Girl,None,None,1193976208,1193899652,1193899490,None,None,Here Comes the Sun,Rock My Heart,You Lift Me Up,None,None,1193897634,0,electronic,classic rock,dance,None,None,Everything But the Girl,The Beatles,Haddaway,None,None,1,1,1,None,None
None,None,0,1,None,16156141,False,2077,1,The New Raemon,Bloomington,Susan Hickman,Nueva Vulcano,icebEnd,1254675696,1240415308,1240415093,1240414772,1240414605,El fin de la resistencia,Empezar otra vez,Wrapped Up in Me,Solamente Un Fuego,Blood Brain Soul,1235149019,0,electronic,singer-songwriter,alternative,rock,rock catala,Bj?rk,Rufus Wainwright,Radiohead,Rage Against the Machine,Gossos,138,134,100,79,39
None,None,0,0,None,25723200,False,5,0,Lil' Flip,New Found Glory,Bowling for Soup,Red Hot Chili Peppers,blink-182,1280636443,1262911879,1262911679,1262911260,1262911018,Da Freestyle King Award,Better Off Dead,Girl All The Bad Guys Want,Californication,All the Small Things,1262903724,0,rock,punk rock,pop punk,punk rock,rap,Red Hot Chili Peppers,Bowling for Soup,New Found Glory,blink-182,Lil' Flip,1,1,1,1,1
None,None,0,0,None,5393674,False,12,0,Helloween,Helloween,Helloween,Helloween,Helloween,1168441581,1168441260,1168441019,1168440798,1168440537,Mankind,Someone's Crying,Goin' Home,Heavy Metal Hamsters,Number One,1168378407,0,Power metal,thrash metal,techno,hardcore,None,Helloween,Destruction,Radial,Pro-Z,None,7,3,1,1,None
None,None,0,0,None,19915422,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1247178439,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18030310,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1240317539,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,9288992,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1202157474,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19860157,False,1,0,F & K,None,None,None,None,1247389477,None,None,None,None,Die Mit Dem Roten Halsband (Radio Edit),None,None,None,None,1246965155,0,House,None,None,None,None,F & K,None,None,None,None,1,None,None,None,None
None,None,0,0,None,20306012,False,3,0,Christos Triantafillou,Christos Triantafillou,Christos Triantafillou,None,None,1248888853,1248888581,1248735713,None,None,Ending,Beginning,Ending,None,None,1248735695,0,under 2000 listeners,None,None,None,None,Christos Triantafillou,None,None,None,None,3,None,None,None,None
None,None,0,0,None,12186157,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1220475282,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,28617519,False,170,0,Dilated Peoples,Black Milk,Mike Zoot,Little Brother,Jaylib,1285631569,1285631479,1285631182,1285630978,1285630832,Worst Comes To Worst,Dirty Guitar (instrumental),Live & Stink,Shake It,Champion Sound,1270596598,0,rock,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Foo Fighters,Common,Nas,Talib Kweli,Black Star,6,5,5,5,4
None,None,0,0,None,2869192,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1130436746,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3018839,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1134067106,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
40.0,RU,0,0,m,9451700,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1203178815,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,29302316,False,23,0,Randy Rogers Band,Eli Young Band,Cross Canadian Ragweed,Roger Creager,Bleu Edmondson,1272745124,1272744867,1272744647,1272744350,1272744103,This Time Around,When it Rains,Alabama,Fun All Wrong,Jesus Is Cryin',1272739481,0,country,country,country,country,country,Cross Canadian Ragweed,Roger Creager,Randy Rogers Band,Eli Young Band,Jason Boland,2,2,2,2,1
None,None,0,0,None,16412911,False,9,2,Arctic Monkeys,The Killers,Audioslave,DragonForce,Audioslave,1252226980,1252226754,1252226477,1252103125,1252103069,Dancing Shoes,Mr. Brightside,Be Yourself,Trail Of Broken Hearts (Album Version),Be Yourself,1235764329,0,rock,indie,indie rock,alternative rock,Power metal,Audioslave,The Killers,Arctic Monkeys,Muse,DragonForce,2,2,2,1,1
None,None,0,0,None,19466319,False,68,0,Finch,Finch,Finch,Finch,Finch,1246478159,1246477924,1246477735,1246477575,1246477404,Fireflies,Awake,Perfection Through Silence,Grey Matter,Post Script,1245361542,0,emo,ska,Nu Metal,Nu Metal,electronic,Finch,Los Fabulosos Cadillacs,Deftones,Slipknot,Underworld,36,12,10,7,3
26.0,None,0,3,m,28984578,True,9666,0,Jay-Z,Jay-Z,Jay-Z,Jay-Z,Jay-Z,1297414661,1297414403,1297414213,1297413936,1297413681,Off That (featuring Drake),Reminder,Venus vs. Mars,Empire State of Mind (Featuring Alicia Keys),D.O.A. (Death Of Auto-Tune),1271699458,0,nederhop,indie,indie,alternative,female vocalists,The Opposites,Kings of Convenience,The Whitest Boy Alive,Gorillaz,Feist,1324,1144,917,764,453
None,None,0,0,None,14199187,False,1110,1,Aynur,Aynur,Aynur,Beirut,Beirut,1273738702,1273738429,1273738157,1270414916,1267745310,Ke?e Kurdan/K?rt Kizi,Ke?e Kurdan/K?rt Kizi,Ke?e Kurdan/K?rt Kizi,Nantes,Nantes,1228867692,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,2201302,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1105285190,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,4126668,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1151672903,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,2619998,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1123723095,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
43.0,US,0,0,m,20580394,True,96,0,Garbage,Jay-Z and Linkin Park,Linkin Park,Fort Minor,Beastie Boys,1305425740,1252205169,1252204944,1252204821,1252204373,You Look So Fine,Dirt Off Your Shoulder/Lying From You,Crawling,Get Me Gone,Pass the Mic,1249886174,0,classic rock,classic rock,pop,Hip-Hop,female vocalists,Electric Light Orchestra,Queen,Elton John,Cannibal Ox,Poe,3,3,3,2,2
None,None,0,0,None,21016910,False,1,1,S,None,None,None,None,1251669973,None,None,None,None,In My Mind,None,None,None,None,1251668636,0,sadcore,None,None,None,None,S,None,None,None,None,1,None,None,None,None
None,None,0,0,None,24880546,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1261065815,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,2689173,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1125548634,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16155397,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1235147576,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,29915944,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1274795438,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18900467,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1243268088,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34.0,US,0,13,f,3785457,True,83603,1,Danny Elfman,Two Steps from Hell,Two Steps from Hell,Spooky Orchestra,The Rolling Stones,1383148572,1383135641,1383135480,1383135352,1383135150,Christmas Eve Montage,To Die On Halloween (feat. Nick Phoenix),This Is Oh My Dear (feat. Monica Barta),A Nightmare On Elm Street,Paint It Black,1148149586,0,Soundtrack,celtic,soul,electronic,Soundtrack,John Williams,Loreena McKennitt,Amy Winehouse,Goldfrapp,Howard Shore,3461,2333,1823,1711,1434
23.0,DE,0,0,f,11119649,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1215457329,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
30.0,VE,0,6,m,9119007,False,2244,1,Mindless Self Indulgence,Mindless Self Indulgence,Mindless Self Indulgence,Mindless Self Indulgence,Mindless Self Indulgence,1214850074,1214621954,1214621576,1214621228,1214621047,Never Wanted to Dance,Money,Due,Pay For It,On It,1201234230,0,trance,industrial,trance,metalcore,metalcore,Mauro Picotto,Mindless Self Indulgence,Ti?sto,Lamb of God,DevilDriver,340,137,137,127,102
None,None,0,0,None,13184850,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1224680955,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13669533,False,23,0,Katherine Jenkins,Aled Jones,India.Arie,Melody Gardot,Lyambiko,1269883987,1269883825,1262776242,1262776021,1262775840,The Lord Is My Shepherd,Brother Sleep,I Choose,Baby I'm A Fool,Ballast Over Board,1226491549,0,jazz,jazz,jazz,jazz,indie,Lyambiko,Melody Gardot,Cassandra Wilson,Dinah Washington,Eels,2,2,1,1,1
None,None,0,0,None,21180529,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1252345005,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21724268,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1254601070,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,28336857,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1269794469,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,AR,0,0,m,8211501,True,165,1,Karina,Grupo Play,Kortezman Feat. Rozalla,Deep Dish,Amy Winehouse,1196269256,1196269092,1196206595,1196206339,1196197501,Jamas,hacerte mia,Everybody's Free (Radio Edit),Flashdance,Fuck Me Pumps (Mylo Remix),1193937441,0,latin,rock,pop,House,Cumbia villera,Ricardo Arjona,INXS,Karina,Kash vs. INXS,CUMBIETON,36,7,6,6,6
None,None,0,0,,7518976,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1187866189,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29.0,NL,0,15,m,6631779,True,33195,0,Miles Kane,Tired Pony,Tessa Rose Jackson,Pearl Jam,Jake Bugg,1383234413,1383234192,1383234040,1383233699,1383233574,Better Than That,All Things All At Once,Now I See,Sirens,What Doesn't Kill You,1180539837,0,Grunge,downtempo,House,post-rock,dutch,Pearl Jam,Bonobo,Dennis Ruyer,Sigur R?s,Racoon,619,478,434,397,380
None,None,0,0,None,27712146,False,407,0,Fabolous,J. Holiday,Kevin Rudolf,Jason Der?lo,Iyaz,1293258397,1292974032,1290578941,1290578455,1290577773,Make Me Better,Bed,I Made It (Cash Money Heroes),Ridin' Solo,Solo,1268005312,0,rnb,Hip-Hop,Hip-Hop,rnb,Hip-Hop,Jay Sean,Wiz Khalifa,Timbaland,Ne-Yo,Nelly,11,11,10,10,8
None,None,0,0,None,16627262,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1236285936,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,15141281,False,63,0,Rodrigo Rodriguez,Nadama,Paul Speer,Biotron Shelf,Troika,1233295108,1233294824,1233294520,1233294458,1233294112,The Lost Temple,Follow Your Heart,Twenty Years from Tomorrow,Broken Transmission,Trance,1232383283,0,new age,new age,new age,new age,new age,Bruce BecVar,Hilary Stagg,Wayne Gratz,Paul Speer,Rodrigo Rodriguez,4,3,3,3,3
None,None,0,0,None,8370520,False,2482,1,Kelly Jones,Ben Kamen,The Weepies,Scott Matthews,Rosie Thomas,1221421025,1221420737,1221420553,1221420204,1221420061,Emily,lost + finding,Stars,White Feathered Medicine,Say Hello,1195158880,0,indie,indie,swedish,folk,indie,The National,Interpol,Irene,Nick Drake,Death Cab for Cutie,56,30,27,26,26
None,None,0,0,None,25240877,False,1045,0,The Notorious B.I.G.,Talib Kweli,Phoenix,Sleigh Bells,MGMT,1322761249,1322761022,1311962761,1311962592,1311962370,16 Bars,Get By,Armistice,Kids,The Handshake,1261796592,0,singer-songwriter,singer-songwriter,acoustic,acoustic,piano rock,Matt Nathanson,Eric Hutchinson,Xavier Rudd,Jack Johnson,Jon McLaughlin,33,21,20,16,16
None,None,0,0,None,28435692,False,24,0,Disturbed,Static-X,Scum Of The Earth,Fear Factory,Marilyn Manson & The Spooky Kids,1270212765,1270212458,1270212384,1270212230,1270211965,Stupify,Get to the Gone,Scum-O-Rama,Linchpin,TV TV,1270076511,0,industrial metal,industrial metal,Nu Metal,industrial metal,Nu Metal,Rob Zombie,Static-X,Korn,Scum Of The Earth,Drowning Pool,4,3,2,2,1
24.0,US,0,0,f,25950060,True,276,1,The Shirelles,Martha Reeves & The Vandellas,Carolyn Crawford,Barrett Strong,Jimmy Ruffin,1307133258,1307133093,1307132905,1307132743,1307132559,Welcome Home Baby,Dancing in the Street,My Smile Is Just A Frown (Turned Upside Down),Money (That's What I Want),What Becomes Of The Brokenhearted,1263441848,0,pop punk,indie,folk,indie,singer-songwriter,Sing It Loud,Gossip,First Aid Kit,Manchester Orchestra,Benton Paul,11,9,9,9,8
19.0,GR,0,1,m,5614067,True,437,0,Mot?rhead,ACDC (ft. Bon Jovi Metallica Nirvana Def Lep Van Halen Gun N' Roses),AC/DC,Red Hot Chili Peppers,Metallica,1181642190,1181642010,1181641624,1181641276,1181640320,Devil I Know,She Shook Me All Night Long,Shot Down in Flames,Pretty Little Ditty,Nothing Else Matters,1170860886,0,punk rock,punk rock,punk rock,rock,metal,blink-182,Green Day,The Offspring,Red Hot Chili Peppers,System of a Down,20,15,13,12,9
19.0,MX,0,0,m,10095785,True,977,0,Red Hot Chili Peppers,Red Hot Chili Peppers,Dashboard Confessional,403,30 Seconds to Mars,1228963922,1228963642,1228963412,1228963150,1228962916,Otherside,Dani California,A Plain Morning,Northern Lights,Hunter,1207512262,0,alternative rock,emo,rock,folk metal,anime,30 Seconds to Mars,Dashboard Confessional,Simple Plan,M?go de Oz,Inuyasha,181,132,111,87,27
None,None,0,0,None,15424720,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1233153571,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25.0,AQ,0,23,f,2391388,True,22464,0,Hot Cross,Hot Cross,Head Wound City,Head Wound City,Head Wound City,1321153590,1321153426,1321153260,1321153207,1321153129,prepare repair,Figure Eight,Michael J. Fox Featuring Gnarls In Charge,Thrash Zoo,New Soak For An Empty Pocket,1112069606,0,post-hardcore,post-hardcore,pop,post-hardcore,post-hardcore,Thursday,Past Lives,Britney Spears,Ink & Dagger,The Blood Brothers,2030,857,671,591,586
None,None,0,50,None,12218004,True,16858,0,"Brian ""Hacksaw"" Williams",Dolly Parton,Tankard,Tankard,Tankard,1383078282,1383078027,1382990072,1382989872,1382989612,"""Push It To The Limit"" from the Motion Picture ""Scarface"" Composed By Giorgio Moroder (feat. Dominik Hauser)",I Will Always Love You - Original Version,Death By Whips,Another Perfect Day,Tankard Roach Motel,1220621658,0,Stoner Rock,hard rock,female vocalists,hard rock,hard rock,Monster Magnet,M?tley Cr?e,Die Mannequin,Hardcore Superstar,Bullets And Octane,1191,816,667,619,599
26.0,None,0,1,f,16197284,False,40,0,Sofa,Sofa,Sofa,Sofa,Sofa,1241367534,1241367264,1240258143,1240257940,1240257817,Keep on shakin',We Broke / Aetrospektik Pt. 1,Affaiaz (Version 2.0) (Feat. Jamal & Fernchman),Ona Movie,Skitbox: H.E.R (feat. Zgas),1235247995,0,soul,pop,pop,soul,pop,Sofa,Michael Jackson,George Michael,The Jacksons,Michael Jackson & Paul McCartney,13,4,2,2,2
None,None,0,0,,9837191,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1205697335,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
18.0,NO,0,1,f,8375103,True,2,1,Taking Back Sunday,Tokio Hotel,None,None,None,1195214511,1195214187,None,None,None,New American Classic,Durch den Monsun - Radio Mix,None,None,None,1195212965,0,emo,rock,None,None,None,Taking Back Sunday,Tokio Hotel,None,None,None,1,1,None,None,None
21.0,DE,0,15,f,18332478,True,22465,1,Hilary Duff,Alter Bridge,We Butter the Bread With Butter,Muse,Santana,1307304179,1307303918,1307303772,1307303531,1307303244,Come Clean,Metalingus,Schlaf Kindlein Schlaf,Starlight,Samba Pa Ti,1241266463,0,punk rock,Soundtrack,deathcore,german,pop,Billy Talent,Carter Burwell,We Butter the Bread With Butter,Element of Crime,Fabian Buch,813,603,561,550,539
None,None,0,0,None,20828703,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1250902286,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26401365,False,9,0,Mot?rhead,Slayer,MD.45,Testament,Kreator,1264606741,1264606517,1264606339,1264606128,1264605378,Ace of Spades,Bloodline,Fight Hate,Souls of Black,Enemy Of God,1264604328,0,thrash metal,thrash metal,thrash metal,heavy metal,thrash metal,MD.45,Megadeth,Slayer,Mot?rhead,Anthrax,2,1,1,1,1
None,None,0,0,None,23386790,False,287,0,Green Day,Avril Lavigne,Papa Roach,Korn,P.O.D.,1345081764,1345081509,1345081274,1345081122,1345080769,Boulevard of Broken Dreams,Nobody's Home,Between Angels And Insects,Twisted Transistor,Boom,1258627693,0,indie,indie,pop,pop,indie rock,The Wombats,The Fratellis,Lady Gaga,Rihanna,Arctic Monkeys,10,8,8,7,6
None,None,0,0,None,24227380,False,445,0,Richard Ashcroft,The Stone Roses,DJ Carlee,Foster the People,Coldplay,1350919885,1350919645,1350919361,1350919129,1350918928,Music Is Power,She Bangs the Drums,Believe,Houdini,Up in Flames,1259699807,0,Hip-Hop,indie rock,indie,rock,britpop,Nas,The Subways,Kasabian,Kings of Leon,Oasis,28,16,14,10,9
None,None,0,0,None,17945405,False,22,0,Alien Project,GMS,Psycraft,1200 Micrograms,Eskimo,1240620647,1240620308,1240619848,1240619386,1240619000,I Remember The First Time,Lord Of The Rings,Top Gun,Hashish,The Popcorn,1240053856,0,psytrance,psytrance,psytrance,Progressive House,trance,Astral Projection,1200 Micrograms,Fatali,John Digweed,Sasha,2,2,2,1,1
None,None,0,0,None,26851899,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1265748648,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13323741,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1225119282,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,27922643,False,18,0,Shape of Despair,:Of the Wand & the Moon:,Lacrimas Profundere,Uaral,October Tide,1268610782,1268610591,1268610335,1268609996,1268609908,Night's Dew,Nighttime Nightrhyme,I Did It for You,La escritura y el alarido,Losing Tomorrow,1268593673,0,doom metal,Gothic Metal,neofolk,doom metal,doom metal,Uaral,Lacrimas Profundere,:Of the Wand & the Moon:,Kauan,Anathema,3,2,2,2,1
None,None,0,0,,2912368,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1131489345,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23.0,US,0,38,f,3143254,True,16944,1,Pygmy Lush,Pygmy Lush,Mates of State,Mates of State,Mates of State,1213644892,1213644713,1213643842,1213643557,1213643338,Send Bombs,Big Black River,For The Actor,Middle Is Gold,Open Book,1136856359,0,rock,screamo,rock,screamo,metalcore,Blindside,Showbread,Panic! At the Disco,Orchid,Eighteen Visions,895,437,372,359,327
None,None,0,0,None,18229148,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1240923508,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,7512039,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1187865337,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,US,0,0,None,21851354,True,1475,0,Rippingtons,Gene Autry,Peter White,Jimmy Durante,Freddy Cannon,1361494019,1361493873,1361469560,1361469367,1361469234,Snowbound,You Are My Sunshine,Mister Magic,I'll Be Seeing You,Tallahassee Lassie,1255103342,0,Smooth Jazz,Smooth Jazz,Smooth Jazz,Smooth Jazz,Smooth Jazz,Peter White,Walter Beasley,Paul Brown,Richard Elliot,Jeff Golub,43,28,28,27,26
None,None,0,0,None,11597921,False,1,0,Frank Sinatra,None,None,None,None,1217725458,None,None,None,None,The Way You Look Tonight,None,None,None,None,1217725352,0,jazz,None,None,None,None,Frank Sinatra,None,None,None,None,1,None,None,None,None
None,None,0,0,None,9643654,False,17,1,Ben Hadwen,Ben Hadwen,Ben Hadwen,Ben Hadwen,Ben Hadwen,1204549175,1204548879,1204548584,1204548288,1204547993,Too Good,Too Good,Too Good,Too Good,Too Good,1204404437,0,nu jazz,rock,rock n roll,symphonic metal,Melodic Death Metal,Ben Hadwen,David Bowie,Elvis Presley,Nightwish,Eternal Tears of Sorrow,13,1,1,1,1
None,None,0,0,None,27924162,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1268596597,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
