age,country,event_count,friend_count,gender,id,image,playcount,playlists,recent_artist1,recent_artist2,recent_artist3,recent_artist4,recent_artist5,recent_date1,recent_date2,recent_date3,recent_date4,recent_date5,recent_track1,recent_track2,recent_track3,recent_track4,recent_track5,registered,subscriber,tag1,tag2,tag3,tag4,tag5,top_artist1,top_artist2,top_artist3,top_artist4,top_artist5,top_count1,top_count2,top_count3,top_count4,top_count5
None,None,0,0,None,23474952,False,27,0,Jamie Madrox,Ten Typ Mes,Jamie Madrox,Twiztid,Blake Shelton,1312609058,1296701487,1296701205,1296701083,1277499637,Keep On,My (Be RMX),This Is What We Got...,Kill With Us,The More I Drink,1258681416,0,Horrorcore,country,juggalo,rap,punk,Jamie Madrox,Montgomery Gentry,Monoxide,Ten Typ Mes,Good Riddance,2,2,2,2,1
None,None,0,0,None,22368681,False,67,0,Balearic Bill,The Black Keys,Green Day,The Cult,Aerosmith,1263609542,1259776451,1259776142,1259775994,1259775770,Destination Sunshine (Original Mix),Strange Times,Boulevard of Broken Dreams,She Sells Sanctuary,Dream On,1256925546,0,bollywood,Grunge,classic rock,rock,Hindi,www.songs.pk,Nirvana,Queen,Red Hot Chili Peppers,Shankar Mahadevan,6,2,2,2,2
None,None,0,0,None,19890098,False,2686,0,Bela B.,Pur,Stefan Raab,Pohlmann.,Reinhard Mey,1358888776,1358888353,1358888079,1358887839,1358887611,Tag mit Schutzumschlag,Wenn Sie Diesen Tango H?rt,Probier's Mal Mit Gem?tlichkeit (Sch?n Locker) (Extended),Musik,Gegen Den Wind,1247074281,0,german,german,a capella,classic,german,Annett Louisan,Juli,Wise Guys,Adoro,Christina St?rmer,68,58,55,54,53
None,None,0,0,None,26284462,False,3,0,Z-Ro,Rahsaan Patterson,8Ball & MJG,None,None,1289878894,1289878595,1271569275,None,None,Help Me Please,You Make Life So Good,Memphis [Featuring Al Kapone] (Explicit Album Version),None,None,1264286010,0,soul,Dirty South,rap,None,None,Rahsaan Patterson,Z-Ro,8Ball & MJG,None,None,1,1,1,None,None
33.0,IT,0,10,f,5563763,True,3179,0,Vinicio Capossela,Vinicio Capossela,Vinicio Capossela,Vinicio Capossela,Vinicio Capossela,1244051664,1244050342,1244050029,1244049782,1244049500,12 / VINICIO CAPOSSELA _ NON C'E' DISACCORDO NEL CIELO,11 / VINICIO CAPOSSELA _ LETTERE DI SOLDATI,10 / VINICIO CAPOSSELA _ LA FACCIA DELLA TERRA,09 / VINICIO CAPOSSELA _ DALL'ALTRA PARTE DELLA SERA,08 / VINICIO CAPOSSELA _ VETRI APPANNATI D'AMERICA,1170279316,0,italian,post-punk,alternative,alternative rock,female vocalists,Subsonica,Nick Cave & The Bad Seeds,Radiohead,The Smashing Pumpkins,Tori Amos,202,199,194,120,105
24.0,NL,0,46,f,7740753,True,39806,0,Christian L?ffler,Scuba,Scuba,Scuba,Gonjasufi,1383260095,1383240396,1383240081,1383239826,1383239705,Signals,So You Think You're Special,You Got Me,Descent,Duet,1189713810,0,alternative,indie,electronic,idm,minimal,Radiohead,Patrick Watson,Siriusmo,Moderat,Trentem?ller,654,490,370,332,324
None,None,0,0,None,29410154,False,307,0,Leeds United,Deacon Blue,Noah and the Whale,The Airborne Toxic Event,The Strokes,1324657721,1324657511,1324657164,1324656860,1324656628,Marching on Together,Dignity,L.I.F.E.G.O.E.S.O.N.,Sometime Around Midnight,Under Cover of Darkness,1273088982,0,classic rock,mysterious,britpop,Scottish,folk,Dire Straits,[unknown],Pulp,Deacon Blue,Noah and the Whale,25,25,17,17,17
None,None,0,0,None,15811058,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1234180789,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,27352354,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1267043188,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,28223973,False,4,0,Daughtry,Hinder,Trapt,3 Doors Down,None,1269466941,1269466679,1269466326,1269466081,None,Feels Like Tonight,Lips Of An Angel,Headstrong,Here Without You,None,1269465526,0,rock,rock,rock,rock,None,3 Doors Down,Trapt,Hinder,Daughtry,None,1,1,1,1,None
None,None,0,6,None,11008341,True,31101,0,My Bloody Valentine,My Bloody Valentine,My Bloody Valentine,My Bloody Valentine,My Bloody Valentine,1383221717,1383221474,1383221140,1383220888,1383220374,Sometimes,Come in Alone,I Only Said,When You Sleep,To Here Knows When,1214536480,0,indie,Alt-country,folk,rock,alternative,Andrew Bird,Wilco,Nick Drake,David Bowie,Radiohead,997,977,951,912,870
None,None,0,0,None,26478343,False,23,0,Three 6 Mafia,Eazy-E,Bone Thugs-N-Harmony,Lupe Fiasco,Kid Cudi,1270970825,1270970745,1270970306,1266129646,1266129433,Late Nite Tip,Exxtra Special Thankz,Weed Song,Gold Watch,Simple As...,1264811381,0,Hip-Hop,Hip-Hop,rap,Hip-Hop,Hip-Hop,Kid Cudi,Bone Thugs-N-Harmony,Eazy-E,Lupe Fiasco,Clipse,4,2,2,2,1
None,None,0,0,None,22672655,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1258138525,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.0,BR,0,30,f,6800937,True,697,1,Madeleine Peyroux,Jair Naves,Charme Chulo,Pol?xia,Pullovers,1316025180,1300389504,1300389238,1300389035,1300388825,I'll Look Around,Silenciosa,Polaca Azeda,Onde voc? quer chegar,O Amor Verdadeiro N?o Tem Vista Para O Mar,1181755365,0,indie,alternative,mpb,indie,indie,The Shins,Radiohead,Chico Buarque,The Fratellis,Death Cab for Cutie,20,14,12,9,8
None,None,0,2,None,10234096,False,542,1,King Stitt,Dandy,Lloyd Charmers,Tiamat,Klingonz,1235465584,1235465407,1235465237,1235464125,1226925389,Fire Corner,Reggae In Your Jeggae,In The Spirit,Mount Marilyn,Polytoxomaniac,1208509124,0,ska,ska,skinhead reggae,psychobilly,reggae,Derrick Morgan,Judge Dread,Symarip,Demented Are Go!,The Pioneers,8,8,8,7,7
None,None,0,0,None,16542893,False,32,0,B21,Manmohan Waris,B21,Durga Rangila,Bally Jagpal,1239895976,1239378227,1239377833,1239377424,1239363487,Chandigarh,Kudi Chahvay Nachna,Darshan,Ro Ro Vichhri E Tu,Mur Vatneyia (Home & Away),1236079890,0,Bhangra,Bhangra,Bhangra,Bhangra,Bhangra,Dr. Zeus,Manmohan Waris,B21,Malkit Singh,Sahotas,4,4,2,2,2
None,None,0,0,None,22772479,False,94,0,James,The Rolling Stones,Ian Brown,The Twang,The Rolling Stones,1289135789,1289135331,1289135083,1289134873,1289134678,Laid,You Can't Always Get What You Want,All Ablaze,Two Lovers,Street Fighting Man,1258459152,0,indie,britpop,indie,indie,indie,Ian Brown,James,Kasabian,The Twang,Elbow,16,12,8,6,5
None,None,0,11,None,7923604,True,11136,0,The Freeze,Tiny Tim,Johnny Hobo and the Freight Trains,Asking For It,Choking Victim,1207856073,1207855951,1207851627,1207851441,1206733206,I Hate Tourists,Tip Toe Through The Tulips,I'm So Punk I Hate Punk,Fuck Cops,Choking Victim,1191440274,0,folk punk,punk,Crust,folk punk,folk punk,Asking For It,Blanks 77,Skitsystem,Johnny Hobo and the Freight Trains,Wingnut Dishwashers Union,1055,960,738,603,549
None,None,0,0,None,25238102,False,19,0,DJ Antoine,The Disco Boys,Armand van Helden,Laidback Luke,Boogie Pimps,1261833171,1261832938,1261832530,1261832027,1261831812,Visit Me (Smashing Filter Mix),For You (Original Radio Edit),I Want Your Soul,Boom Fatty Boom,Sunny (The Pimps Radio Edit),1261791185,0,House,House,House,House,House,David Guetta,Armand van Helden,Laidback Luke,Eric Prydz,Bob Sinclar,2,1,1,1,1
None,None,0,0,None,24708008,False,34,0,Taylor Hawkins & The Coattail Riders,Foo Fighters,The Killers,Sum 41,Tenacious D,1314030388,1314030116,1314029663,1314029375,1314029236,You Drive Me Insane...,The Pretender,Goodnight Travel Well,Walking Disaster,Fuck Her Gently,1260713697,0,rock,rock,Grunge,rock,alternative rock,Foo Fighters,Taylor Hawkins & The Coattail Riders,Nirvana,Tenacious D,Biffy Clyro,4,4,3,3,3
None,None,0,0,None,23950002,False,78,0,Audioslave,The Offspring,Korn,Foo Fighters,Foo Fighters,1316729241,1316728776,1316728489,1316728001,1316727257,The Curse,(Can't Get My) Head Around You,Got the Life,Dear Rosemary,Learn to Fly,1259188678,0,Hip-Hop,rap,rock,punk rock,rock,Kanye West,Lil' Wayne,Red Hot Chili Peppers,The Offspring,Foo Fighters,4,4,3,3,3
None,None,0,0,None,29703152,False,109,0,Leona Lewis,???,??,???,????,1290519287,1285897626,1285897580,1285897534,1284180219,Outta My Head,? ???,Marry Me,??,Show Me The Meaning Of Bei,1274057042,0,idm,chinese,chinese,pop,chinese,Unit,???,???,Sweetbox,???,21,8,7,6,6
None,None,0,0,None,29999097,False,4,0,Mary J. Blige,Omarion,Aaliyah,Beyonc?,None,1275080436,1275080148,1275079841,1275079419,None,Be Without You,Ice Box,Miss You,Halo,None,1275077740,0,rnb,rnb,rnb,rnb,None,Mary J. Blige,Aaliyah,Beyonc?,Omarion,None,1,1,1,1,None
None,None,0,0,None,20597026,False,2,0,Modest Mouse,Built to Spill,None,None,None,1253552270,1253551890,None,None,None,Dashboard,Center of the Universe,None,None,None,1249945098,0,indie,indie rock,None,None,None,Modest Mouse,Built to Spill,None,None,None,1,1,None,None,None
None,None,0,0,None,3894831,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1149277819,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21.0,PL,0,2,f,10324032,False,387,1,Johann Strauss II,Yann Tiersen,Komety,Beck,Guns N' Roses,1226352639,1226352577,1226352436,1226099769,1226099361,The Blue Danube,La valse d'Am?lie (Version orchestre),Blue Moon,Loser,Paradise City,1209238003,0,polish,alternative,rock,ska,polish,Maria Peszek,Lao Che,Kult,Akurat,Kazik,44,33,29,16,11
None,None,0,0,None,14191692,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1228843292,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,12666276,False,2113,0,Kaiser Chiefs,Apocalyptica,Portishead,Nicholas Lens,Ben Becker,1271103687,1271103386,1271103250,1271102937,1271102914,I Predict a Riot,Fade to Black,All Mine,Agnus Purus,Vater Unser,1222534058,0,punk rock,Stoner Rock,rock,classic rock,alternative rock,Die ?rzte,Queens of the Stone Age,Foo Fighters,Dire Straits,Muse,63,61,55,48,39
None,None,0,0,None,21813212,False,4,0,The Kinks,George Harrison,Cast,The Righteous Brothers,None,1255520217,1255520030,1255519715,1255474418,None,Lola,Got My Mind Set on You,Walkaway,Unchained Melody,None,1254946139,0,classic rock,britpop,classic rock,oldies,None,The Kinks,Cast,George Harrison,The Righteous Brothers,None,1,1,1,1,None
22.0,US,0,0,f,9135709,True,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1201304219,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20847296,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1250986701,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28.0,None,0,0,None,7274233,True,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1186075339,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16431989,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1235820860,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,7283153,False,96,1,Taj Mahal,The Holmes Brothers,The Holmes Brothers,The Holmes Brothers,The Holmes Brothers,1205361171,1205360950,1204992719,1204992468,1204992215,Lovin' in My Baby's Eyes,If I Needed You,Speaking In Tongues,Speaking In Tongues,Speaking In Tongues,1186154409,0,blues,Hip-Hop,Hip-Hop,Nu Metal,soul,The Holmes Brothers,will.i.am,Public Enemy,Limp Bizkit,Mavis Staples,59,6,3,2,2
None,None,0,0,None,14362435,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1229668882,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26036426,False,8,0,Rufus,Jesse Johnson,Wendy & Lisa,The Time,Chuck Brown,1265077861,1263936174,1263935901,1263935591,1263935275,Tell Me Something Good,Be Your Man,Strung Out,Gigolos Get Lonely Too,Block Party,1263661378,0,funk,Go-Go,soul,funk,funk,Rufus,Chuck Brown,Chaka Khan,Jesse Johnson,The Time,2,2,1,1,1
None,None,0,0,,2828984,False,1,0,Groove Armada,None,None,None,None,1129494908,None,None,None,None,Jeanneret's Groove,None,None,None,None,1129494502,0,electronic,None,None,None,None,Groove Armada,None,None,None,None,1,None,None,None,None
None,BG,0,0,m,5479300,False,2277,1,Transfer,Lian Raims,Leftfield,Kosheen,Kosheen,1173727289,1173726942,1173725613,1173725381,1173725093,Possession (Radio Mix),Can't find the moon,Afro-Left,Suicide,i hide u,1169339717,0,pop,RAC,Gothic Metal,industrial metal,Gothic Metal,Roxette,Landser,Lacuna Coil,Rammstein,Paradise Lost,263,175,92,88,85
None,None,0,0,None,28016269,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1268862793,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,22682568,False,25,0,Richard Ashcroft,Franz Ferdinand,Embrace,Doves,Thirteen Senses,1261632655,1261632458,1261632132,1261631769,1261631483,A Song For The Lovers,Ulysses,Wonder,Caught By The River,Thru The Glass,1258173249,0,britpop,indie,indie,indie,indie,Travis,Aqualung,Athlete,Franz Ferdinand,Guillemots,2,2,2,2,2
None,None,0,2,None,10621685,False,2412,1,James Conlee,Nelly Furtado,Keane,The Format,Lifehouse,1219095177,1219094869,1213606799,1213606565,1213606035,What Child Is This,All Good Things (Come to an End),Leaving So Soon?,She Doesn't Get It,Spin,1211514732,0,acoustic,rock,pop,folk,classic rock,Jack Johnson,U2,Phil Collins,Bob Dylan,Lynyrd Skynyrd,263,95,54,47,45
None,None,0,0,None,14984527,False,3797,0,Trace Adkins,Phil Vassar,George Strait,Brooks & Dunn,Rodney Atkins,1376175065,1376174829,1376174614,1376174346,1376174131,Then Came The Night,Just Another Day In Paradise,Write This Down,Hillbilly Deluxe,It's America,1231968822,0,country,country,country,country,country,Montgomery Gentry,Brooks & Dunn,Toby Keith,Brad Paisley,Alan Jackson,102,97,92,87,82
None,None,0,0,None,14822512,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1231600514,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16914676,False,1,0,David Freyer,None,None,None,None,1237099874,None,None,None,None,Make Up Your Mind,None,None,None,None,1236982310,0,under 2000 listeners,None,None,None,None,David Freyer,None,None,None,None,1,None,None,None,None
None,None,0,0,None,11425923,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1216972825,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,12745588,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1222869643,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8543306,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1196688900,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13900313,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1227558258,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24795937,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1260902251,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19259852,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1244576378,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
31.0,None,0,10,m,3872452,True,24020,1,Dorian,Two Door Cinema Club,Fitz And The Tantrums,Capital Cities,Daft Punk,1383082898,1383082731,1383082485,1383082303,1383082055,Cualquier otra parte,What You Know,The Walker,Safe and Sound,Get Lucky (Radio Edit) [feat. Pharrell Williams],1149086882,0,indie,indie,Alt-country,rock,indie,The Killers,Sufjan Stevens,Wilco,Harvey Danger,Albert Hammond Jr.,4376,1619,1162,905,875
None,None,0,0,None,26757813,False,18,0,Jazmine Sullivan,Maxwell,Joss Stone,Amerie,John Legend,1265515920,1265515584,1265515255,1265514979,1265514721,Dream Big,For Lovers Only,Headturner,1 Thing (feat. Eve),Ordinary People,1265508623,0,rnb,soul,soul,rnb,rnb,Jazmine Sullivan,Joss Stone,Maxwell,Aaliyah,Brandy,3,2,1,1,1
None,None,0,0,None,19025298,False,17,0,GBH,UK Subs,The Stooges,Circle Jerks,Social Distortion,1243715612,1243715445,1243715151,1243714992,1243714744,Ha Ha,Warhead,Your Pretty Face Is Going to Hell,Behind the Door,I Was Wrong,1243712575,0,punk,punk,punk,punk,punk,Dead Kennedys,The Stooges,Social Distortion,The Clash,Sex Pistols,1,1,1,1,1
None,None,0,0,None,15572115,False,1302,0,Nick Cave & The Bad Seeds,S?rgio Godinho,Mercedes Pe?n,Lou Reed,Beth Carvalho,1238265919,1238265733,1238265432,1238265225,1238265061,Nature Boy,No Circo Monteiro Nunca Chove,De Seu,Wagon Wheel,Maior E Deus,1233528884,0,rock,brazilian,Flamenco,mpb,folk,Coldplay,Gilberto Gil,Ojos de Brujo,Elis Regina,Bob Dylan,19,19,19,18,17
None,None,0,0,None,15768725,False,205,2,Ti?sto,totrox,Richard Thompson,djmadturk,Salar Aghili,1260050038,1259973922,1259973627,1259973495,1259009006,Love Comes Again,Entspann Dich,Let It Blow,trance mix 1,Improvisation on Setar,1234060650,0,Persian,Persian,rock,iran,Persian,Hossein Alizadeh,Arian Band,Martik,Iraj,Benyamin,6,6,5,5,5
None,None,0,0,None,15703347,False,15,0,Chico Buarque,Foo Fighters,Forgotten Boys,Cachorro Grande,Los Hermanos,1234323236,1234323151,1234322964,1234322209,1234322011,Vai Passar,Ballad of the Beaconsfield Miners,Quinta-Feira,Desentoa,Morena,1233886382,0,rock,mpb,french,rock,Garage Rock,Foo Fighters,Chico Buarque,Superbus,Cachorro Grande,Forgotten Boys,3,2,2,2,2
None,None,0,0,None,19876422,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1247019739,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23.0,US,0,0,f,2818484,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1129234799,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,28341323,False,4,0,Owl City,Creedence Clearwater Revival,None,None,None,1270856584,1269806105,None,None,None,Fireflies,Fortunate Son (Streetlab remix),None,None,None,1269803456,0,classic rock,classic rock,Notre Dame de Paris,electronic,None,Eagles,Creedence Clearwater Revival,Divers,Owl City,None,1,1,1,1,None
None,None,0,0,None,9314571,False,40,0,The Smiths,Garbage,Stereophonics,Counting Crows,Blur,1202331712,1202331418,1202331189,1202330892,1202330633,Sheila Take a Bow,Hammering in My Head,Ladyluck,A Long December,Metal Hip Slop (Graham's Bugman Remix),1202318892,0,rock,High School Musical,new wave,new wave,britpop,R.E.M.,Ryan and Sharpay,The Cure,Talking Heads,Blur,2,2,1,1,1
None,None,0,0,None,12623676,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1222345124,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25918570,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263363272,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,28865133,False,6,1,Yellowcard,blink-182,Chapa C,?ejo y Dalmata,Chino & Nacho,1271612929,1271389689,1271341785,1271341408,1271341146,Sureshot,First Date,No puedo,Voy A Pillarte,Ni?a Bonita,1271340450,0,punk rock,punk rock,latin pop,Reggaeton,Reggaeton,blink-182,Yellowcard,Grupo Play,?ejo y Dalmata,Chapa C,1,1,1,1,1
None,None,0,0,None,26378567,False,89,0,T.I.,Plies,Gucci Mane,Young Buck,Shawty Lo,1280545500,1280545121,1280544859,1280544575,1280544265,Why You Wanna,Money Straight (Amended Album Version),Booty Shorts,Crime Pays,Dunn Dunn (Explicit Album Version),1264535882,0,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Bone Thugs-N-Harmony,The Notorious B.I.G.,Nas,Thug Life,Snoop Dogg,5,5,4,4,3
None,None,0,0,None,19446289,False,5,0,April Meservy,Greg Simpson,Nancy Hanson,Bon Jovi,Jon Bon Jovi,1245284930,1245284723,1245284519,1245282728,1245282331,Here With You (DEMO),osmosity part 2,Fearless Heart,The Last Night,Ugly,1245282117,0,rock,rock,LDS,under 2000 listeners,LDS,Bon Jovi,Jon Bon Jovi,Greg Simpson,April Meservy,Nancy Hanson,1,1,1,1,1
None,None,0,0,,7474767,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1187817710,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26745786,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1265485632,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,15393523,False,58,0,Sandra,Eiffel 65,Boney M.,Ice MC,MC Sar & The Real McCoy,1233236292,1233235928,1233235621,1233235245,1233234900,Silent Running,Blue (Da Ba Dee),Happy Song,Think About The Way,Another Night (Club Mix),1233070245,0,Disco,80s,80s,80s,pop,Blue System,Sandra,C.C. Catch,Kim Wilde,Army of Lovers,3,3,3,2,2
56.0,FR,0,2,m,10290711,True,1881,1,Betray-Ed,?????? ????,Ivory Moon,Godyva,Dimlight,1362089058,1362061030,1362060867,1362060157,1362059923,Je recueille du cr?puscule mourant,????-???????,Wasted Time,Innocent (Acoustic),R.i.D,1208969089,0,Progressive rock,classic rock,ambient,new age,new age,Pink Floyd,Supertramp,Amethystium,Deep Forest,Enigma,90,20,20,19,18
19.0,PL,0,0,m,8658454,False,99,1,Max Farenthide,Max Farenthide & DJ Hubertus,Pokahontaz,Zipera,Cassie,1200142335,1200141751,1200074878,1199736273,1199734613,About You,Good Time (All Night)  www.djwitek.prv.pl,Hc - Adrenalina Feat. Kamas,W Konwencji Rap (feat. Peja),About Time,1197727308,0,Hip-Hop,Hip-Hop,Hip-Hop,techno,polish,Pezet,Sok?? feat. Pono,Firma,Max Farenthide,Szajka,21,19,9,7,6
None,None,0,0,None,23720022,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1258883032,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25984195,False,363,0,Buckethead,The Maine,Breathe Carolina,The Word Alive,Blessthefall,1309129084,1308992007,1308991749,1308991565,1308991342,The Way to Heaven,Into Your Arms,I'm The Type Of Person To Take It Personal,2012,To Hell and Back,1263529675,0,post-hardcore,post-hardcore,post-hardcore,post-hardcore,post-hardcore,Pierce the Veil,Before Today,Scary Kids Scaring Kids,Saosin,Chiodos,35,26,26,17,16
None,None,0,0,None,11195689,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1215994313,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16406281,False,70,0,Abigail Washburn,Uncle Earl,Old Crow Medicine Show,Doc Watson,Lester Flatt & Earl Scruggs,1236970889,1236970674,1236969337,1236969071,1236968901,Nobody's Fault But Mine,Drinker Born,We're All In This Together,John Henry,My Little Girl in Tennessee,1235752290,0,bluegrass,folk,bluegrass,bluegrass,bluegrass,Hackensaw Boys,The Avett Brothers,Old Crow Medicine Show,Yonder Mountain String Band,Doc Watson,7,6,4,3,3
None,None,0,0,None,29293848,False,11,0,Spoon,Rogue Wave,William Fitzsimmons,Ray LaMontagne,Mumford & Sons,1272721266,1272721035,1272720239,1272719964,1272719708,My Little Japanese Cigarette Case,Publish My Love,Shattered,How Come,White Blank Page,1272718567,0,indie,indie,indie,folk,folk,Spoon,Sufjan Stevens,Rogue Wave,Ray LaMontagne,Horse Feathers,1,1,1,1,1
None,None,0,0,None,22181268,False,7,0,Junior Stress,Dennis Brown,Collie Buddz,Sublime,Matisyahu,1256390771,1256390494,1256390215,1256389987,1256389696,Znam Ten Stan,Money In My Pocket,Come Around,Smoke Two Joints,Jerusalem,1256350858,0,ska,reggae,reggae,female vocalists,reggae,Sublime,Dennis Brown,Manu Chao,Aya,Matisyahu,1,1,1,1,1
None,None,0,0,None,25688646,False,453,0,Tyga,Cali Swag District,The Ranger$,The Bangz,Bow Wow,1312353386,1312353133,1312352923,1312352665,1312352116,Every Girl,Where You Are,Do It Better,Found My Swag,my baby ft. jagged edge,1262820266,0,rap,Hip-Hop,Hip-Hop,Hip-Hop,Hip-Hop,Eminem,Young Money,Dr. Dre,Tyga,Dorrough,10,8,6,6,6
None,None,0,0,None,6401620,True,82,0,Aly & AJ,Aly & AJ,Finley Quaye,Aly & AJ,Aly & AJ,1184905471,1184905337,1184892692,1184889084,1184888488,Flattery,Insomniatic,Dice,Insomniatic,If I Could Have You Back,1178679896,0,pop,pop,pop,Soundtrack,pop,Aly & AJ,Ashley Tisdale,Miley Cyrus,Marc Shaiman,Hilary Duff,23,14,7,6,4
38.0,DE,0,0,m,17094134,False,14,0,Eurythmics,She Wants Revenge,Elvis Costello,Blondie,Men at Work,1239731692,1237628861,1237628731,1237628367,1237493002,Here Comes The Rain Again,True Romance,Alison,Heart of Glass,Down Under,1237467827,0,new wave,electronic,80s,electronic,rock,Blondie,Kraftwerk,Eurythmics,Vangelis,Elvis Costello,2,1,1,1,1
None,None,0,0,None,24629909,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1260569503,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17406222,False,53,0,Georg Friedrich H?ndel,Georg Friedrich H?ndel,Marcello,Marcello,Marcello,1241714912,1241714779,1241714550,1241714375,1241714149,09 - Handel - Concerto a due cori No 2 - II  Allegro,08 - Handel - Concerto a due cori No 2 - I  Pomposo,07 - Marcello - Concerto for Oboe and Strings - III  Presto,06 - Marcello - Concerto for Oboe and Strings - II  Adagio,05 - Marcello - Concerto for Oboe and Strings - I  Andante e spiccato,1238342472,0,Classical,female vocalists,Classical,hip hop,Classical,Yo-Yo Ma,Colbie Caillat,Antonio Vivaldi,Marcello,Georg Friedrich H?ndel,7,5,3,3,3
None,None,0,0,None,23749361,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1258915268,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,17573573,False,11,1,Eric Bogle,The Copper Family,Nancy Kerr & James Fagan,Altan,Sharon Shannon,1240422507,1239123179,1239123019,1238865510,1238865258,No Man's Land,The Brisk and Bonny Lad,Reel du Pendu,Daily Growing,Cavan Potholes,1238863521,0,celtic,celtic,celtic,folk,celtic,The Chieftains,Patrick Street,Altan,Eric Bogle,Planxty,1,1,1,1,1
None,None,0,0,None,15785588,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1234110135,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25239537,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1261793984,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29.0,US,0,0,m,3592474,True,2,0,T.I.,T.I.,None,None,None,1149541440,1149541198,None,None,None,Front Back,The New King,None,None,None,1144975644,0,Hip-Hop,None,None,None,None,T.I.,None,None,None,None,2,None,None,None,None
