age,country,event_count,friend_count,gender,id,image,playcount,playlists,recent_artist1,recent_artist2,recent_artist3,recent_artist4,recent_artist5,recent_date1,recent_date2,recent_date3,recent_date4,recent_date5,recent_track1,recent_track2,recent_track3,recent_track4,recent_track5,registered,subscriber,tag1,tag2,tag3,tag4,tag5,top_artist1,top_artist2,top_artist3,top_artist4,top_artist5,top_count1,top_count2,top_count3,top_count4,top_count5
None,None,0,0,None,16870963,False,2,3,Queens of the Stone Age,Soundgarden,None,None,None,1236923018,1236923012,None,None,None,First It Giveth,Black Hole Sun,None,None,None,1236878740,0,Grunge,Stoner Rock,None,None,None,Soundgarden,Queens of the Stone Age,None,None,None,1,1,None,None,None
None,None,0,0,None,21760831,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1254755420,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,21515720,False,26,0,fan erhalder,Human Koala,erte,Alex VMG,Gregory Shiff,1253802961,1253802605,1253802356,1253801995,1253801681,Ion Water,Bigheat,broken capacitor,Arneacmyk,la track,1253733525,0,synthetic jam,cool clubbing,minimal techno,cool clubbing,minimal techno,The Orden of electro,Gregory Shiff,Sound Bros,Alex VMG,dummysytem,3,2,2,2,2
None,None,0,0,,3406007,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1141523756,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,24751188,False,51,0,Night Ranger,Survivor,Streetheart,Chalk Circle,Toronto,1300079438,1300079108,1299683192,1299682977,1299682776,Sister Christian,I Can't Hold Back,Have It Your Way,Hands,Your Daddy Don't Know,1260803961,0,singer-songwriter,singer-songwriter,Alt-country,Alt-country,Alt-country,Ryan Adams,Pete Yorn,Uncle Tupelo,Jeff Tweedy,Lucinda Williams,3,3,2,2,2
None,None,0,0,None,17513275,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1238671038,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26149248,False,12,0,Isis,Rage Against the Machine,A Perfect Circle,Wolverine,Tool,1264022938,1264022648,1264022352,1264022076,1264021238,Hym,Settle for Nothing,The Noose,Nothing More,Pushit (live),1263926274,0,Progressive metal,Nu Metal,alternative rock,alternative rock,indie,Tool,Deftones,A Perfect Circle,The Smashing Pumpkins,Modest Mouse,1,1,1,1,1
None,None,0,0,None,17822193,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1239658051,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20602607,False,36,0,Betagarri,Ska-P,Jaya the Cat,Capdown,Goldfinger,1249993422,1249993168,1249984722,1249984462,1249984292,Skalatu,Mis Colegas,Painful Memory,Cousin Cleotis,Open Your Eyes,1249975796,0,ska,ska,ska,ska,ska,Mad Caddies,Ska-P,Skalariak,Betagarri,The Locos,3,2,2,2,2
None,None,0,0,None,15709969,False,56,1,Bryan Ferry,Lionel Richie,Irene Cara,Fleetwood Mac,The Housemartins,1235565021,1235564759,1235564514,1235564176,1235563962,Slave to Love,All Night Long (All Night),What a Feeling,Gypsy,Happy Hour,1233914582,0,rock,pop,singer-songwriter,singer-songwriter,acoustic,Toto,Michael Jackson,Howie Day,Josh Kelley,Justin Nozuka,2,2,2,2,2
None,None,0,0,None,22172600,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1256331137,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20504816,False,1,0,Demon Fuzz,None,None,None,None,1249563861,None,None,None,None,Message To Mankind,None,None,None,None,1249563763,0,funk,None,None,None,None,Demon Fuzz,None,None,None,None,1,None,None,None,None
None,None,0,0,None,28040740,False,53,0,Crime Mob,Yung Joc,Dem Franchize Boyz,Yung Joc,Gorilla Zoe,1276525591,1276525164,1276524861,1276524410,1276524193,Shine Cause I Grind,It's Goin' Down [Feat. Nitti] [Explicit Album Version],Oh I Think Dey Like Me (Album Version (Explicit)),Patron [Explicit Album Version],Hood Nigga (Explicit Album Version),1268943306,0,rap,rap,rap,Hip-Hop,rap,Yung Joc,Lil' Scrappy,Dem Franchize Boyz,Unk,Huey,7,5,5,4,3
None,None,0,0,None,13759368,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1226902281,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14392682,False,502,0,The Game,Pezet,Pezet,Karramba,Pezet,1232669326,1232668829,1232668585,1232668344,1232667816,One Night,Mam Ten Styl,Gdyby Mialo Nie Byc Jutra,autobiografia,Mam Ten Styl,1229812612,0,Hip-Hop,Hip-Hop,rap,rap,rock,Pezet,Peja,Obie Trice,THS Klika,Piersi,143,102,32,30,26
27.0,JP,0,0,m,18407708,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1241526359,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,RU,0,0,f,26141685,True,529,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263906407,0,post-hardcore,post-hardcore,post-hardcore,Gothic,metalcore,Burden of a Day,A Skylit Drive,Alesana,Emilie Autumn,Alcina,166,144,32,19,16
None,None,0,0,None,16869468,False,1,1,Sade,None,None,None,None,1236940195,None,None,None,None,Hang On To Your Love,None,None,None,None,1236875542,0,soul,None,None,None,None,Sade,None,None,None,None,1,None,None,None,None
None,None,0,0,None,11487430,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1217245895,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,6655792,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1180651164,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,10154071,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1207942220,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11415630,False,25,0,Dr. Octagon,Cut Chemist,DJ Cam,RJD2,DJ Shadow,1251135746,1251135466,1251135072,1251134830,1251134733,Real Raw,(My 1st) Big Break,Pure Pleasure,Chicken-Bone Circuit,Transmission 2,1216925606,0,big beat,breakbeat,trip-hop,post-punk,Hip-Hop,Bentley Rhythm Ace,Freddy Fresh,DJ Shadow,The Fall,Dr. Octagon,2,2,1,1,1
None,None,0,0,None,17313515,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1238086446,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8382769,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1195283660,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69.0,PL,0,50,f,8160740,True,25874,1,F.D. Project,F.D. Project,F.D. Project,F.D. Project,Sigur R?s,1291925434,1291925106,1291924676,1291924441,1291923734,Morninglight,Morninglight,Morninglight,Morninglight,Popplagi?,1193510492,0,downtempo,classic rock,rock,classic rock,classic rock,Bonobo,Led Zeppelin,The White Stripes,The Doors,The Beatles,1533,1114,795,740,694
None,None,0,0,None,27839025,False,3,2,Coroner,Venom,Celtic Frost,None,None,1268375418,1268375364,1268374992,None,None,Masked Jackal,Black Metal,Inner Sanctum,None,None,1268374793,0,black metal,thrash metal,black metal,None,None,Venom,Coroner,Celtic Frost,None,None,1,1,1,None,None
22.0,BR,0,32,f,4823233,True,22597,0,the GazettE,the GazettE,the GazettE,the GazettE,the GazettE,1383327821,1383327589,1383327351,1383327124,1383326912,CODA,TO DAZZLING DARKNESS,????????????,?,IN BLOSSOM,1160438253,0,J-rock,hard rock,britpop,Soundtrack,J-rock,the GazettE,Guns N' Roses,Keane,Howard Shore,L'Arc~en~Ciel,2950,1652,1153,1001,836
None,None,0,0,None,23620408,False,1,0,JunkFood,None,None,None,None,1258804847,None,None,None,None,Next To You,None,None,None,None,1258804809,0,alternative,None,None,None,None,JunkFood,None,None,None,None,1,None,None,None,None
None,None,0,0,None,27308189,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1266929345,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,6415370,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1178798166,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29.0,US,0,0,f,8315240,True,53,1,Chiodos,Circa Survive,The Cinematics,From First to Last,Drop Dead Gorgeous,1256309156,1256308798,1252308187,1251240465,1251240277,If I Cut My Hair Hawaii Will Sink,The Greatest Lie,Keep Forgetting,Two As One,Marietta,1194733332,0,punk rock,post-hardcore,deathcore,post-hardcore,emo,blink-182,Alexisonfire,Arsonists Get All The Girls,Secret And Whisper,Sunny Day Real Estate,5,5,3,3,2
29.0,US,0,2,f,3974173,True,41,0,Alanis Morissette,Aaliyah,Tony Orlando,The Temptations,The Temptations,1151707750,1151707480,1151707259,1151707079,1151706917,Hands Clean,Are You That Somebody?,Knock Three Times,My Girl,Ain't No Mountain High Enough,1150079094,0,Soundtrack,folk,comedy,soul,female vocalists,Disney,Simon & Garfunkel,Monty Python,The Temptations,Alanis Morissette,22,8,6,2,1
26.0,CO,0,0,m,15703842,True,439,0,Benassi Bros.,Bob Sinclar,Laurent Wolf,David Guetta,Bajofondo,1241124963,1241124701,1241124491,1241124264,1240335434,Rocket In The Sky,Love Generation,No Stress,Love Is Gone (Fred Rister & Joachim Garraud radio edit rmx),Grand Guignol,1233888298,0,Rock en Espanol,female vocalists,Rock en Espanol,Rock en Espanol,rock,Fobia,Ely Guerra,Caifanes,Enanitos Verdes,Caf? Tacvba,7,7,6,6,6
None,None,0,0,None,16953473,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1237076977,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,12308197,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1220989404,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,11343317,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1216652275,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,1,None,10686590,False,1615,0,Frou Frou,MGMT,Ladyhawke,Friendly Fires,Crystal Castles,1242298248,1242298093,1242297852,1242297612,1242297399,Breathe In,Of Moons Birds & Monsters,Morning Dreams,On Board,Courtship Dating,1212002589,0,reggae,chillout,trip-hop,electronic,electronic,Jamal,Thievery Corporation,Nightmares on Wax,Cut Copy,Turntablerocker,57,43,27,27,25
27.0,TR,0,0,m,12467235,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1221666213,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21.0,FI,0,23,m,4481886,True,28138,0,Joker,Skepta,Adam F & Horx Feat. Redman,Kromestar,Netsky,1333073004,1333072823,1333072616,1333072232,1333071874,The Vision (Let Me Breathe),Private Caller (Featuring Meridian & Cold Blooded),Shut The Lights Off (In Da Club Edit),Technology (Fan009),Hold On To Love,1155739625,0,psytrance,psytrance,Dirty South,dubstep,psytrance,Infected Mushroom,1200 Micrograms,Bun B,Kromestar,Astral Projection,576,345,318,305,290
None,None,0,0,None,28216586,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1269450059,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,3386465,False,7,0,Helen Sj?holm & Anders Widmark,Fred ?kerstr?m,Lill Lindfors,Sissel Kyrkjeb?,Lisa Nilsson,1152871114,1152870889,1152870578,1152870463,1152870226,Jag ?lskar dig,Jag ger dig min morgon,S? skimrande var aldrig havet,Den F?rsta G?ng Jag S?g Dig,Handens Fem Fingrar,1141120080,0,norwegian,swedish,swedish,swedish,swedish,Sissel Kyrkjeb?,Lisa Nilsson,Uno Svenningsson,Lill Lindfors,Fred ?kerstr?m,1,1,1,1,1
None,None,0,1,None,14350858,True,620,0,Godsmack,Creed,Stone Sour,Tool,Temple of the Dog,1320435969,1320435662,1320435394,1320435028,1320434617,The Journey,Away In Silence,Inhale,Forty Six & 2,Say Hello 2 Heaven,1229614323,0,reggae,rock,reggae,reggae,rock,Pepper,Audioslave,Ballyhoo!,Passafire,Red Hot Chili Peppers,16,14,13,13,12
None,None,0,0,None,12282579,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1220888031,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19836469,False,16,0,Voxtrot,Jason Collett,The Postal Service,Stars,Amy Millan,1263854425,1263854153,1263853880,1263853645,1263853466,Trepanation Party,Nothing To Lose,Such Great Heights,Take Me To The Riot,All The Miles,1246872148,0,indie,alternative rock,classic rock,indie,rock,Stars,Placebo,Queen,Yeah Yeah Yeahs,The All-American Rejects,2,1,1,1,1
None,None,0,0,None,11924140,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1219345354,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13060653,False,1100,0,Phantom Rockers,The Phenomenauts,Mad Sin,Hellbillys,Oblivians,1240597329,1240597178,1240596974,1240596803,1240596633,Brand New Cadillac,Navitron,Apes On Parade,No Sympathy,Bad Man,1224160623,0,psychobilly,psychobilly,psychobilly,psychobilly,psychobilly,Guana Batz,The Meteors,Demented Are Go!,Mad Sin,Long Tall Texans,25,24,23,22,19
None,None,0,0,None,6919233,False,180,0,Macabre,Macabre,Macabre,Macabre,Macabre,1182833949,1182833820,1182833678,1182833530,1182833379,Vampire of Dusseldorf,There was a young man who blew,Gacy's Lot,Howard Unrah(what Have You Don,White Hen Decapitator,1182801193,0,goregrind,death metal,None,None,None,Last Days of Humanity,Macabre,None,None,None,143,37,None,None,None
None,US,0,0,None,16429827,True,2993,0,Hawaiian Time,Fiji,Fiji,Fiji,Fiji,1382500706,1382500423,1382500180,1382499948,1382499705,Pay The Man,Warrior of Love,Lei and I,Stone Cold,Naughty Girl,1235815717,0,alternative,reggae,blues,ska,rockabilly,Cake,Natural Vibrations,Colin James,Sublime,Imelda May,642,294,170,133,125
None,None,0,0,None,28177878,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1269339384,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,27919718,False,1,0,legend of zelda,None,None,None,None,1268588429,None,None,None,None,Termina Field (Majora's mask),None,None,None,None,1268588280,0,video game music,None,None,None,None,legend of zelda,None,None,None,None,1,None,None,None,None
None,None,0,0,None,29843359,False,9,0,David Archuleta,Heidi Montag,Miranda Cosgrove,Chris Brown,Jay Sean,1274550522,1274549866,1274549481,1274549011,1274548693,My Hands,Higher,Stay My Baby,Forever,Down,1274546439,0,pop,rnb,rnb,pop,country,Avril Lavigne,Chris Brown,Jay Sean,David Archuleta,Taylor Swift,1,1,1,1,1
None,None,0,0,None,29504824,False,92,0,Living With Lions,[unknown],Inhale Exhale,Destroy The Runner,For the Fallen Dreams,1281948490,1281433181,1276986142,1276985923,1276447524,She's A Hack,boats n hos,Frail Dreams and Rude Awakenings,Crumbs For The Murder,Changes,1273413015,0,metalcore,metalcore,metalcore,metalcore,metalcore,It Dies Today,As I Lay Dying,Bleeding Through,Still Remains,All That Remains,5,5,4,4,3
None,None,0,0,None,17114783,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1237516895,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14397827,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1229843096,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,HU,0,0,None,2899465,True,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1131203059,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,22550354,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1257640297,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3199964,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1137814252,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,8475116,False,2712,0,Eurythmics,Eurythmics,Eurythmics,Diana Krall,Diana Krall,1232196737,1232196517,1232196268,1232145917,1232145708,Sweet Dreams (Are Made of This),Love Is A Stranger,I've Got A Life,Isn't This A Lovely Day,It Could Happen To You,1196104663,0,pop,pop,spanish,pop,spanish,Shakira,Mecano,La Oreja de Van Gogh,t.A.T.u.,David Bisbal,268,247,244,237,168
30.0,FR,0,8,m,2893146,False,13368,1,Adam Green,Adam Green,Adam Green,Adam Green,Adam Green,1379261203,1379261008,1379260860,1379260758,1379260583,Mozarella Swastikas,Bartholemew,My Shadow Tags On Behind,Apples I'm Home,Nighttime Stopped Bleeding,1131041227,0,indie,singer-songwriter,indie,indie,indie,The Shins,Elliott Smith,Modest Mouse,Bright Eyes,Arcade Fire,272,251,226,221,190
None,None,0,0,None,15392526,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1233068368,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26266917,False,5,0,Bill Ramsey,Bill Ramsey,Bill Ramsey,Scott Johnson,Era,1283881220,1283881072,1283880882,1270778308,1264246039,Zuckerpuppe,Bill'Boogie,Party Bill Party,Me and You,Hymne,1264245788,0,schlageroldies,new age,podcast,None,None,Bill Ramsey,Era,Scott Johnson,None,None,3,1,1,None,None
None,None,0,0,None,6448706,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1179063935,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21.0,SE,0,1,f,5225633,True,91,0,Fall Out Boy,Something Corporate,The Used,Brand New,The Killers,1166369491,1166369260,1166369041,1166368832,1166368547,Parker Lewis Can't Lose (But I'm Going to Give It My Best Shot),Bad Days,The Taste of Ink,Soco Amaretto Lime,Mr. Brightside,1166221082,0,punk rock,rock,punk rock,rock,emo,blink-182,My Chemical Romance,Green Day,Paramore,Something Corporate,10,9,7,6,5
None,None,0,0,None,26159639,False,1811,0,The Mayfield Four,Creed,Dark New Day,Shadows Fall,Machine Head,1268703164,1268702923,1268702614,1268699924,1268699890,Lyla,One Last Breath,Fill Me Again,The Light That Blinds,Beautiful Mourning,1263947704,0,metalcore,rock,metalcore,alternative metal,post-hardcore,Bullet for My Valentine,Evanescence,Atreyu,Sevendust,Blessthefall,104,87,68,59,58
32.0,ES,0,0,m,17328103,False,1254,0,India.Arie,Anita Baker,Groove Theory,George Michael,Toni Braxton,1316617520,1316617262,1316617026,1316616827,1316616526,Beautiful Surprise,You Bring Me Joy,Tell Me,Faith,You Mean The World To Me,1238119284,0,soul,polish,soul,soul,soul,Ayo,Ania,Sade,India.Arie,Amy Winehouse,31,29,27,25,22
None,None,0,0,,6547303,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1179852008,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20502061,False,3345,0,Adriano Celentano,Acoustic System,Ace-21,Ace of Base,Accu,1300807070,1300806896,1300806495,1300806274,1300806048,Confessa,Fly (Sunrise Cut),Multicolored,Beautiful Life,Surrounding Love,1249551929,0,New Age and Ambient,downtempo,electronic,downtempo,electronic,Ravi Chawla,Ocean Shiver,Alphawezen,Boozoo Bajou,The Chemical Brothers,253,121,92,84,81
None,None,0,0,None,17970544,False,2,0,De La Soul,Altern 8,None,None,None,1271090942,1240133766,None,None,None,The Magic Number,Give It to Baby,None,None,None,1240131811,0,Hip-Hop,Rave,None,None,None,De La Soul,Altern 8,None,None,None,1,1,None,None,None
None,None,0,0,None,11622902,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1217851243,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,26758049,False,56,0,Bob Carlisle,Hollywood Undead,D12,Eminem,Fort Minor,1283027088,1283026955,1283026791,1283026777,1283026739,Butterfly Kisses,El Urgencia,Purple Hills,Mockingbird,Remember the Name (instrumental),1265509131,0,rnb,groove metal,pop,pop,rap,Jason Der?lo,Hellyeah,Lady Gaga,Ke$ha,Eminem,4,3,3,3,2
None,None,0,0,,5844120,False,1,0,Max,None,None,None,None,1173978238,None,None,None,None,Cant Wait Until Tonight  (radi,None,None,None,None,1173186287,0,j-pop,None,None,None,None,Max,None,None,None,None,1,None,None,None,None
None,None,0,0,None,16322044,False,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1235533947,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19.0,MX,0,0,m,27615394,True,11,0,Zebrahead,No Use For A Name,Lagwagon,miaou,Zo?,1272399786,1271108175,1271107410,1271035095,1271034803,Rescue Me,International You Day,Everything Turns Grey,Anything Goes,Whatever,1267754047,0,indie,punk,punk,punk rock,indie,Ventilader,Lagwagon,No Use For A Name,Zebrahead,Elefant,2,1,1,1,1
None,None,0,0,None,26003018,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263584640,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19298617,False,-1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1244726673,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,29401940,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1273066392,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25977475,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1263513566,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28.0,RU,0,0,f,19924846,True,1,1,Bonobo,None,None,None,None,1354107802,None,None,None,None,The Keeper (Banks Remix),None,None,None,None,1247224345,0,downtempo,None,None,None,None,Bonobo,None,None,None,None,1,None,None,None,None
None,None,0,0,None,15053719,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1232145796,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,3997074,False,179,0,Otis Rush,SpaceJunkie,Kitty Wells,George Benson,Van der Graaf Generator,1152816446,1152816198,1152815623,1152815454,1152815198,I Can't Quit You Baby,TheRobotsNewGroove (Rough Mix),Making Believe,Loving Is Better Than Leaving,Door,1150309400,0,rock,classic rock,folk,Southern Rock,classic rock,David Bowie,The Rolling Stones,Bob Dylan,The Allman Brothers Band,Neil Young,3,3,3,3,2
39.0,BR,0,0,f,25883630,True,3813,1,Oleta Adams,abege & kaysha,Ary,Zeca Baleiro,Theme,1264353282,1264353020,1264352523,1264318150,1264318061,Get Here,I like it,Como Te Sentes Tu?,Telegrama,Veloses e Furiosos,1263278860,0,rnb,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,19415946,False,26,0,[unknown],[unknown],Lady Gaga,[unknown],[unknown],1256927403,1256927372,1254345873,1254345697,1253295995,Emotional_Rollercoaster_-_Vivian_Green1239692359,3091431230107158,Poker Face,3091431230107158,Emotional_Rollercoaster_-_Vivian_Green1239692359,1245171909,0,mysterious,rap,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,18491126,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1241804517,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,US,0,44,f,4319385,False,33104,1,Diplo feat. Boaz van de Beatz Mike Posner & RiFF RAFF,Diplo,Diplo,Diplo,DJ Fresh,1383601765,1383601558,1383601213,1383600952,1383600736,CROWN,Express Yourself - Gent & Jawns Remix,Express Yourself (Feat. Nicky Da B),Boy Oh Boy,Earthquake - Explicit Edit,1153871296,0,trip-hop,female vocalists,pop,Hip-Hop,rock,Massive Attack,Fiona Apple,Britney Spears,A Tribe Called Quest,David Bowie,2084,2059,1558,1403,1340
None,None,0,0,None,25362022,False,56,0,Jennifer Hudson,50 Cent,Sugababes,Flo Rida,Cheryl Cole,1262143990,1262143692,1262143292,1262143221,1262143013,If This Isn't Love,Disco Inferno,Stronger,Elevator [Feat. Timbaland],Fight for This Love,1262052525,0,soul,pop,rnb,pop,Hip-Hop,Robin Thicke,Mariah Carey,Destiny's Child,Justin Timberlake,Akon,3,2,2,2,2
None,None,0,0,None,14512349,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1230405731,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,14436458,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1230021846,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,,3303097,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1139431959,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,25492362,False,1,0,????,None,None,None,None,1270899913,None,None,None,None,ray of change,None,None,None,None,1262360209,0,j-pop,None,None,None,None,????,None,None,None,None,1,None,None,None,None
None,None,0,0,None,23213355,False,24,0,Black Eyed Peas,Gabriella,Paris Hilton,Everlife,Boomer&Ask,1292692854,1292612786,1292612548,1292612377,1292611846,Meet Me Halfway,World Goes Round,Stars Are Blind,Resistance,Intro feat. DJ Prox,1258554146,0,electronic,Hip-Hop,electronic,electronic,electronic,Daft Punk,Black Eyed Peas,Vitalic,Zombie Nation,Underworld,1,1,1,1,1
None,None,0,0,None,10520489,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1210775991,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,20592598,False,1,0,Sybil,None,None,None,None,1249930869,None,None,None,None,Wind of Change,None,None,None,None,1249930821,0,80s,None,None,None,None,Sybil,None,None,None,None,1,None,None,None,None
None,None,0,0,None,7857049,False,23046,0,Doves,Gomez,Turin Brakes,The Beta Band,The Thrills,1313867036,1313866790,1313866543,1313866318,1313866019,Caught By The River,See The World,Rain City,Squares,Deckchairs and Cigarettes,1190809502,0,indie,indie rock,indie,indie rock,indie,The Rakes,The Cinematics,Max?mo Park,The Boxer Rebellion,The National,887,790,748,590,576
None,None,0,0,,7282034,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1186146326,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
26.0,US,0,12,m,2636941,True,49081,0,Kyau & Albert Stoneface & Terminal,Passenger 75,Yahel & Liya,The Jacksons,POLI?A,1383606024,1383605596,1383605213,1383605016,1383579802,We Own The Night (Club Mix),Contact (JB),I Dive (JB),Shake Your Body (Down to the Ground),I Need $,1124138746,0,Grunge,mashup,indie,britpop,new wave,Local H,The Hood Internet,Interpol,Oasis,The Cure,701,661,620,597,567
None,None,0,0,None,28330827,False,4,0,Wings,Negramaro,Deep Purple,Robert Plant,None,1269781317,1269780955,1269780670,1269780484,None,Girls' School,Parlami D'Amore,Fireball,Sea of Love,None,1269780179,0,hard rock,classic rock,classic rock,italian,None,Deep Purple,Wings,Robert Plant,Negramaro,None,1,1,1,1,None
None,None,0,0,,5131176,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1164917831,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,16810648,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1236777288,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,0,0,None,13340653,False,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1225160600,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
